508833 751555 0.618323757770125
508833 816631 0.670228991600258
508833 1033426 -0.665715004759772
508833 225930 0.628537511520557
508833 350334 0.633075477252277
508833 360823 0.601602990402659
508833 548878 0.640120366260429
508833 778795 0.625803276602828
245895 816631 0.697084493178654
245895 1033426 -0.686882213785135
245895 551647 0.696724824041667
245895 548878 0.67427913705125
245895 778795 0.746538160815401
New.ReferenceOTU32573 823439 0.629866296645164
New.ReferenceOTU32573 637184 0.683666664001532
New.ReferenceOTU32573 707290 -0.710344737363303
New.ReferenceOTU32573 2161699 0.86324344018976
New.ReferenceOTU32573 512811 -0.603025353857714
New.ReferenceOTU32573 860553 0.702604727488691
New.ReferenceOTU32573 245821 0.75936815854414
New.ReferenceOTU32573 4337868 0.727604697681692
New.ReferenceOTU32573 256272 0.713726766152977
546371 4444764 0.610408202013911
546371 248170 0.611398513405421
761601 816631 0.615169955699954
761601 539866 0.737386338424527
761601 225930 0.610683168232598
761601 350334 0.649902770741694
761601 858813 0.654905906664836
761601 860553 0.692971627876935
761601 654742 -0.62627071196796
946344 1032653 0.622141747252724
751555 823439 0.628363878523682
816631 1033426 -0.652461852324175
816631 225930 0.60869951033667
816631 350334 0.628510349393135
816631 562177 0.680410116681504
816631 858813 0.625046416684994
816631 548878 0.63058861216054
816631 778795 0.65370915898116
1033426 225930 -0.619539062279244
1033426 562177 -0.616928427433949
1033426 548878 -0.663117530501781
1033426 141167 0.685474194034576
1033426 778795 -0.720142573172116
823439 637184 0.609336802200533
823439 647472 0.700209036953751
823439 255750 0.65243347430285
823439 360823 0.653399083305974
823439 245821 0.711195849962148
823439 4337868 0.643788782189694
539866 651004 0.67681453014327
539866 512811 -0.633109516596386
539866 858813 0.632202235544694
539866 860553 0.706561214225599
539866 654742 -0.686396846805699
539866 541108 0.647323590317697
539866 256272 0.613260289721651
225930 637184 0.602634468056432
225930 350334 0.651533610163293
637184 707290 -0.604634250753605
637184 2161699 0.692260710482433
637184 255750 0.616441756223461
637184 360823 0.651693576753016
637184 245821 0.676095369881249
637184 4337868 0.622568729689158
707290 2161699 -0.730209022882963
707290 512811 0.751281438145448
707290 860553 -0.635460676524698
707290 654742 0.70992460527696
707290 245821 -0.652446949262924
707290 541108 -0.64427212721606
707290 256272 -0.673749554406869
2161699 860553 0.733400040484467
2161699 654742 -0.609859022084987
2161699 245821 0.723025759921861
2161699 541108 0.623917887594518
2161699 4337868 0.62769750664875
2161699 256272 0.73009312137861
647472 255750 0.61123867911411
647472 245821 0.654305878520545
651004 570552 0.673536352007999
651004 512811 -0.609489283597644
651004 860553 0.676151321462115
651004 654742 -0.651770699312486
651004 1063513 0.600903141246421
651004 541108 0.725280472238123
562177 858813 0.624122056443316
255750 360823 0.600954465558325
255750 245821 0.651281826259435
255750 4337868 0.702030012002361
512811 654742 0.678373812631668
512811 541108 -0.611641883905665
512811 256272 -0.604107575909076
858813 860553 0.622004351213095
860553 654742 -0.704590458055278
860553 541108 0.669818452730957
860553 256272 0.690107945122278
654742 541108 -0.65048641780467
245821 4337868 0.706852598578837
245821 256272 0.633378245034347
551647 778795 0.661823522980526
548878 778795 0.607630346433573
